1.772121040458315144e-01,1.138644479012858313e-01,-8.650921061715219351e-02,-5.242288196937315570e-02,-9.619653276881856563e-02,-2.382300700198287380e-01,1.603052091411452107e-01,7.467878405874099623e-02,3.133958775237467853e-02,-5.702551629016339857e-02,1.209900984222285480e-01,1.316762931134272674e-01,9.162187253618431226e-02,-4.136146133093076410e-02,2.932927872417672582e-02,1.061571648827461939e-01,1.874535473715000511e-01,-1.789009431389579075e-01,3.336973117194129857e-03,-1.405524229034266770e-01,-1.503483599525599623e-01,2.213649261120287370e-02,-4.792702010461338119e-02,1.452839600788808361e-01,1.463901352632683284e-01,-2.047492023917829307e-01,-3.718333760884816319e-02,-8.787237342909248738e-02,1.319784921442964387e-01,-1.721977947297864131e-01,5.386437202906670801e-02,2.025204449393435968e-01,-5.393242731739004807e-03,-1.327581077653760058e-02,-1.097427796277175571e-01,4.757703190132338278e-02,1.051999338649014515e-01,-1.095253044862709059e-02,2.835826706467485803e-01,8.091929151428786660e-02,1.639043311418133253e-01,-7.294031450181706622e-02,-5.953112829578967313e-02,1.041382325084409394e-01,-2.660151698187133290e-02,1.128953264289746239e-01,-1.222822205254900790e-01,1.712113261373846007e-01,6.398786939908110427e-02,-9.524034355571452115e-02,-7.693142556857196501e-02,-5.361404472879274796e-02,1.188589365953227894e-01,2.244882297007086136e-01,-5.341511337710350832e-02,1.452524915281057545e-02,-4.493244804658549224e-02,-1.270445776677697237e-02,1.252104831466754331e-01,-6.316476620099461051e-03,-6.315792954716091534e-02,-3.807783811064963803e-02,1.984585394998173713e-01,-1.834431821870093071e-01,-7.217600490549309911e-02,1.966590005613716441e-01,-5.935260334807600929e-02,9.278863229202434504e-02,2.823426435001259727e-02,-2.459345879746593633e-01,9.634177999981937161e-04,-9.201041478669397602e-03,-1.666468239761677989e-02,2.085036591212712231e-01,1.925886781663589675e-02,1.084234846036556954e-01,-1.870562925579190988e-02,-8.019849059417982762e-02,-1.535064463456496386e-01,3.429778220197894720e-03,1.703345409282809308e-01,-9.659388068898677737e-02,-6.426798691136392967e-04,-6.415997731101293761e-03,1.122837150380091437e-01,-9.564118839677844541e-02,-1.828545896024884598e-01,-1.703311241090386952e-01,-1.500412382982816741e-02,5.856545031637763049e-02,6.221431044506593733e-02,1.951962387061346171e-01,-7.488124057197462213e-02,1.478901018287500646e-01,-8.584864824301613462e-02,1.553509262501631960e-01,-1.767735187822280091e-02,-5.056934806116882702e-02,2.325736425955012357e-02,1.654210290846900439e-02
1.740291286463653206e-02,-2.235555467881884112e-02,1.969421768780169751e-02,-6.410745325688687636e-03,9.339925460170915919e-03,-2.057506088483651303e-04,2.974717975301883512e-03,-1.172615990672519655e-02,1.350308164854249933e-02,1.310212229627820066e-02,1.040129773330325351e-02,-2.425123342527460424e-02,-1.174525448245662337e-02,1.466494166384646122e-02,8.735059433112951632e-03,-1.819810915969369411e-03,-3.240476310921386674e-03,1.373299127707036920e-03,1.548295231588512136e-02,-5.394602844925987760e-03,6.362133886786826113e-03,1.837026719350520754e-02,1.696369019492143177e-05,-7.511956650161793515e-03,1.090563452041732467e-02,-1.891653595046338329e-02,2.404133027381963328e-02,1.994290150664638703e-02,1.717968464470748940e-02,1.298414378984370093e-02,1.818068751472379924e-02,-1.662572276032012186e-02,4.712088348427665753e-03,1.719318228588764819e-02,2.020827971868515566e-03,1.112962783865307018e-02,-8.341607075248612044e-03,1.375573027781881383e-02,4.725698537386877583e-03,2.951524522837839937e-03,1.542284155091218074e-04,1.479601442339369480e-02,8.498121066669198781e-03,4.444038494747511170e-03,1.287796745561298195e-02,-4.770851732538462613e-03,-2.414822390966817403e-02,-8.160913120205946433e-03,1.642430727183572317e-02,1.962264405358152969e-02,1.577723640167033592e-02,2.471662229838132371e-02,-2.465225982514208936e-02,2.183716107267825307e-02,9.829907475810041248e-03,-1.082507525935984607e-02,-2.338021535993431779e-02,-1.514581207821147357e-02,1.537918816354483069e-02,-3.532299465847077956e-03,-2.317650517121920550e-02,1.706784582153919290e-03,-9.985689915555368348e-03,5.385470832890710234e-03,-4.967450442880653148e-03,-1.703212523048177815e-02,1.711096957058765716e-02,-8.377124478297441265e-03,-1.952540623028381928e-03,1.161924578940267717e-02,1.188074796740083879e-02,-9.104529479410613732e-03,-7.641158993787453696e-03,2.004556057561489302e-02,-6.308873243150780324e-03,-3.739811913732120352e-03,-8.986950299745310664e-03,1.929098299920168486e-02,-6.179708542549700381e-03,2.473470856218380060e-02,-3.686680655346153551e-03,-1.821194902536351495e-02,-2.327060739544250644e-03,-1.823347736531106753e-02,-1.224880320871903940e-02,-6.438857282034519307e-04,1.856487372720618673e-02,1.477928280954355581e-03,2.005969385094031471e-02,-2.139466121781317606e-02,1.597365358814559558e-02,-2.104843192536222027e-02,-2.416572763963060685e-02,-6.071128956007653538e-03,1.520924134622284908e-02,1.610972598357625829e-03,-3.935289462298475344e-03,8.912269073331913899e-03,-1.276232561602403878e-02,2.154076909352259026e-02
1.773371628600510508e-02,1.952046254084164462e-02,1.426215228086918398e-02,-1.660000162349931779e-02,2.273678065163972986e-02,1.373784575941763668e-02,1.925475008196851287e-02,-1.745896542084948710e-02,3.272234418267894879e-03,2.228304238395693859e-02,1.013719942475676400e-02,2.102073446609240004e-02,8.067915535390973031e-03,6.609416294526812563e-03,-8.636710068313242783e-03,1.489825255163019536e-02,-2.340970184417658431e-02,1.993122921971772488e-02,2.449793122464316228e-02,1.004504050365824866e-02,-5.761744186560167555e-03,-9.294757667488424621e-03,1.665213341849829803e-02,-2.950515827239320790e-03,-2.207156401220754932e-02,3.106900218995804243e-04,-8.345672024173234754e-03,-4.463453404477645860e-03,-9.138364606516858821e-03,-1.356480075021118496e-02,-2.425950352387568759e-02,1.567611640716244604e-03,1.168197964935211060e-02,-2.960837256702861242e-03,4.648307501516837242e-04,1.288559990562874492e-02,-1.254771718675382064e-02,-4.451416588446850849e-03,2.247270781337915371e-02,-1.269819712268393554e-02,-1.445931298987104840e-04,2.447497712221431698e-02,-3.997510643422735356e-03,1.948131595033666605e-02,6.742078057855904402e-03,-4.065292309164482941e-03,-2.957068607524111509e-03,1.087932049086304948e-02,-5.429157788157961849e-04,-9.170249739558832686e-03,-1.869958820163352894e-02,1.985433171140519801e-02,1.532544636645116016e-03,-1.344106735064302255e-02,-3.198524750688916309e-03,2.973886070091352231e-03,-6.437040209704192372e-04,-1.499840359786262962e-02,2.456296447188478088e-02,1.767099498560343674e-03,-2.294164479179214289e-02,-1.242534845602141953e-02,-7.798187518864629908e-03,1.600881562635108821e-02,4.916972989461737727e-03,-1.195655402075917161e-02,-6.484377864385162775e-04,2.113261670657226240e-02,4.030008756337755300e-03,-1.384268661857562159e-03,8.631547062005093598e-03,-1.140247180780541367e-02,1.923710216969649629e-03,-2.052081769266954261e-03,1.649924746248539534e-02,-1.683616745405847742e-02,-2.334209546618422337e-02,1.755611579300833669e-02,1.888212764489229784e-02,-1.458802978803225986e-02,1.164553659488101051e-02,2.447262254806496090e-02,4.614683984840271466e-03,-1.750774150101393548e-02,1.324066921357964534e-02,-2.455078893980242385e-02,-1.295085097179347975e-03,-2.869349866639740645e-03,-6.752519165896494688e-03,-1.285454765707363597e-02,1.268712608674988848e-02,2.177420153367080197e-02,4.539902150998613092e-03,-1.554923247201431963e-02,2.046782106118753136e-02,9.099451130912698804e-03,-1.410157109747878397e-02,1.898806442467093278e-02,-4.368469089569960648e-03,8.038317609360256383e-03
-7.266704905605613635e-03,1.117480060369774493e-02,3.898606216144994037e-03,2.075142152532772136e-02,-1.583370011876426495e-02,7.098771013111735903e-03,1.619898434764152975e-02,-1.459673377463739652e-02,-5.388111659100777544e-03,9.875707022104947275e-03,1.009269510783463580e-02,-8.495851265370281749e-03,-1.831953230881829681e-02,-1.279478154699364989e-02,-1.267397965239508775e-02,-1.954447673811512270e-02,2.406666391734631552e-02,3.819151506067368362e-03,2.231902651969452575e-02,3.035754666840612993e-03,7.123430261213755527e-03,2.213243707335937546e-02,-5.309624873013967742e-04,2.771059298781907831e-03,-1.313964061350260393e-02,-2.456610588216199403e-02,2.798348684881760227e-03,-2.386694546616027757e-02,-1.412240695621836198e-02,-6.511224072210059464e-03,1.838166595880736179e-02,1.951260075790508652e-03,1.286561715130452206e-02,-8.869597836409802427e-03,1.699308888885935065e-02,2.142224626625291450e-02,-1.029281452116716060e-02,1.047479883880835481e-02,1.454862514832833478e-02,1.909071563785253584e-02,1.516538708377442729e-02,-2.476523187428976078e-02,-6.770595983339480067e-03,2.177983302008303437e-02,1.086913326336892520e-02,3.356819460589262078e-03,-2.418668736252768334e-02,1.099751321391525746e-02,9.721592111693643304e-03,2.055015768135491291e-03,-2.865041078074558999e-03,2.030635986779511654e-02,1.672328299990477607e-02,-1.526951468641524895e-02,-4.563012433683419009e-03,-2.085578235825668106e-02,2.107822617559552622e-02,-1.230812365948294115e-02,1.771330576501558771e-02,1.939274776929964320e-02,-1.102966937557800335e-02,-2.015974327536175503e-02,-8.854162768935530323e-03,1.867135256387474768e-02,5.296564660780029785e-03,2.325239496345744145e-02,-2.004577485759361649e-02,-6.844605492078422414e-03,-2.276499632139436513e-02,-2.219839167884275419e-02,-5.795792579751055454e-03,6.544378924725840173e-03,-2.092389064078051253e-02,1.348064915993463231e-02,-1.174183591235555650e-02,1.686919309151108451e-02,-3.827043981962412449e-03,-8.212268128044292181e-03,5.812700246034951598e-03,1.538619732251477780e-02,2.408520913359491616e-02,-2.115192582204905580e-02,8.285412661794670092e-03,-1.402861730647933687e-02,1.311657489043375861e-02,-8.839429335273901733e-03,-9.345972427972599333e-03,6.790690387024127424e-03,3.429461279895924006e-04,1.178492742499284230e-03,-1.936075869640018626e-02,-2.015838157061983042e-03,2.458891754193129331e-02,-1.245813302276242533e-02,-1.918593918707673512e-02,-9.468829182778686071e-03,1.900027959228914667e-02,1.029150462524788291e-02,-3.077729165437103221e-03,-2.073021198952306951e-02
3.940468343372946318e-03,2.461619599449290860e-02,1.654741614537058245e-02,-7.193555375208980987e-04,-1.462587240724301692e-02,2.380694427232374344e-02,-2.128989463338874441e-02,-1.907008885918747010e-02,-2.355134337690250809e-02,-2.006592913401597164e-02,-1.650551829735624754e-02,2.205865209149294667e-02,-1.362100014144159571e-02,1.349686728576573840e-02,1.878089232741369033e-03,-5.425655452281004897e-03,1.559333928885337124e-02,-9.614386748008187447e-03,1.310190128508244810e-02,5.881919456757692642e-03,1.211207497948877700e-02,1.006966080945996544e-02,2.133111956944121548e-02,-2.119398766391676972e-02,-1.902473553283390295e-02,6.879047341676314091e-03,1.800650747213827438e-02,2.262281423240269582e-02,1.600070933669996143e-02,4.096219942492046982e-03,-2.200480023092010740e-02,3.019884024055719679e-03,-2.209403446565634879e-02,-1.215651516654912834e-02,-3.508571606788155137e-03,8.580254546818624067e-03,-2.343638782684694805e-02,7.426266430001304472e-03,-4.667583636371050795e-03,-8.864664239341178351e-03,-2.475981680966923143e-02,-1.343500693342113486e-02,1.678158861541073979e-02,1.702078432564053034e-03,1.647301381972968116e-03,1.890348770738712811e-02,3.363768615879254766e-03,-1.933957644549000321e-02,2.344628505211555913e-02,1.215990047300690748e-02,7.957113717945499959e-03,-1.848258585351121933e-02,-1.826690236319143332e-02,-8.170185135541413110e-03,-2.686708987344755759e-03,1.150185053758150458e-02,-5.376064698750641392e-03,-2.371238899099469694e-02,5.353585036650157850e-03,1.358156356829326970e-02,1.981901847800836280e-02,-1.498230153094907979e-03,1.015900080701561022e-03,2.077238682825214774e-02,4.377407024413916027e-03,-1.360012976357622728e-02,-2.060744035214966477e-02,1.576777113484397613e-02,5.931580689897908432e-03,3.276366877924528388e-03,2.309474574004405855e-04,1.296543676018924174e-02,3.476202574935437217e-03,2.025429905137311054e-02,6.921553891465442691e-03,-4.425139583787821712e-03,-1.359996434932924693e-02,-1.928331780955581595e-02,-1.266164717794121715e-02,2.101892911144310344e-02,-6.100658757819327378e-03,2.041482043260363019e-03,-1.194437633332490374e-02,7.047167977829955909e-03,-1.540918544647445522e-02,-2.361567294317716212e-02,-1.789558252848817352e-02,2.254681752409732134e-02,2.452428602760471296e-02,3.456857195305408810e-03,2.208631499755785502e-02,-2.174970111684854969e-03,-3.137744015672998526e-03,6.559808726218274190e-03,1.463415422166359017e-02,-1.774909365170334458e-02,-1.584558411890385488e-02,7.232255370123175098e-04,1.012445231860410223e-02,-2.275101860330148301e-02
-2.892249541899816201e-03,1.160760423501867086e-03,-3.039538024906775909e-03,-1.572990498061470691e-02,-1.863730260133168726e-02,-1.427390933819759448e-02,9.540534314254417447e-03,-1.765021425825124765e-02,-9.975742521923975509e-03,1.919568955204637578e-02,-1.077463085126645695e-02,-2.424075647658068336e-02,-1.093018719593040304e-02,-1.369239083500186326e-02,2.157225374953736577e-02,1.511715318882153603e-02,-9.887685217391178200e-03,-1.521119702242263588e-02,1.511542020093595458e-02,7.024774859511994686e-03,8.626841417377302534e-03,-1.396304206103240846e-02,2.372244333821168713e-02,-2.209616406910195133e-02,2.350193005911148381e-02,-2.371278100227073443e-02,5.242322335159333039e-07,8.872852402898494598e-03,7.745950058241081806e-03,2.315260862442856254e-02,2.158502563638229829e-02,1.120750616457689107e-02,8.720411244141915846e-03,8.551513884816092093e-03,2.135109068776026159e-02,-4.002695633387011800e-03,1.666225824779347248e-02,9.596657245108230344e-03,-2.318433690950349665e-02,1.416193301305058300e-02,-2.414157972839402547e-02,2.247851089561974085e-03,-7.355853052636729048e-03,-1.033867231554920496e-02,1.103794639440139336e-02,2.342583768863572627e-02,-7.294025993637093599e-03,2.141668192335598880e-02,-1.664654385596405634e-02,-2.238439295824472611e-02,9.701297238682861021e-03,2.108039138744609645e-02,6.546200465959405024e-03,1.842303501161773188e-02,-4.507779041321464432e-03,-2.303226269710300506e-02,-1.282141447511008642e-02,-8.212964710782501981e-03,-2.062901672118412286e-02,2.024060363423938261e-02,1.878017162745561353e-02,-1.091202802244969038e-02,1.400638407301957843e-02,8.723132296426079624e-03,-8.998263633617433963e-03,1.352443514043426276e-02,2.270753616670436945e-02,-2.267908973212698007e-02,4.149839897907767888e-03,-3.731990900379758731e-03,-3.357882894163432067e-03,-1.707053858295972532e-02,1.650485549312632333e-02,-1.049276643475022079e-02,8.106462554959455169e-03,-9.170136399248378020e-03,-7.800318675144869360e-03,-1.597708764977122733e-02,1.971427194909748659e-02,2.239542419479119070e-02,-3.893030241035861424e-03,-7.812715934440573121e-03,2.144788159033681266e-02,2.416927483562241602e-02,-5.726941874792530231e-03,-2.227081188844436122e-02,-6.473230006613035596e-03,7.471533117919352054e-03,-6.270893110242136206e-03,1.819787642467137617e-02,1.858117380489122950e-02,2.290509578301844207e-02,-1.340908544316930101e-02,1.168080603896890814e-02,1.763158822765590120e-02,8.485493730550188254e-03,1.151436972029269180e-03,2.230259986947655260e-02,-5.871234346590001839e-03,-5.352231144973260656e-03
1.567771291642126516e-02,1.479498938804806561e-02,1.832091502736985997e-02,7.379809437615424128e-03,1.916516068619204469e-02,-1.502724942571297649e-02,1.655964047066847819e-04,-4.527008550740604063e-03,1.918217200891104285e-02,-4.988361875436158645e-03,-2.174265301132273162e-02,1.467700602249469993e-02,1.416563585042545509e-02,7.037126839640930887e-03,2.021326691165261161e-02,-1.757499975361046657e-02,2.456431436938170260e-02,-1.298441117481726956e-02,1.571347954733302160e-02,2.371238531832263116e-02,2.164691936219454924e-02,-1.334618443639891752e-02,-2.095163148127512573e-02,2.010073055858773924e-02,1.023161090668787271e-02,1.828153871463410879e-02,-1.699648058339818177e-02,-1.275014086048314836e-02,1.246242329144012749e-02,-1.496630670595021362e-02,-7.752486767382773918e-03,-1.227304573557225741e-02,2.125649302286440265e-02,1.518267336698366984e-02,-2.228886752887754980e-02,-1.863803207154127867e-02,7.139849240173848019e-03,7.900036536857304309e-03,1.901831785091261801e-02,3.471928964775510668e-04,4.527412156838540175e-03,-8.472999892981222109e-03,1.398092499218446007e-02,-1.399081564862919742e-02,-1.740034080435610281e-02,1.813109086570687326e-02,-2.140859018705599040e-02,-2.459035142501757309e-02,6.197085261555980613e-03,-1.539061921235542092e-02,-6.283075727385884109e-03,-1.968987883075660333e-02,2.051675205829431303e-02,1.972890405525923319e-02,-2.824874926564766540e-03,-1.865513061275955037e-02,-1.452954911613975678e-02,-1.200771194846546840e-02,-2.236549014946622588e-02,-2.830787873868834906e-03,-3.480406410049886965e-03,-1.336823493929307355e-02,-1.191182747294118778e-02,-2.005961343246091128e-02,2.238191101731746777e-02,1.905421932597287787e-02,-1.833882291368248152e-02,-2.068184839076759284e-03,1.703948580291323942e-02,2.755235092646227905e-03,1.632651308964116685e-02,-9.220497209909509287e-03,1.207743049582970726e-02,-5.041749526205670934e-03,2.218310762832698731e-03,-3.594534172871834826e-03,-1.242959701360835632e-02,1.537291269171574618e-02,-1.007905385772804065e-02,-1.116577147294216255e-02,1.876013484739146725e-02,-1.847492489554222392e-02,4.449550815331526285e-03,-2.676273502337891616e-03,2.400517335686288417e-02,-8.885104883472285569e-04,-1.558051946618164464e-02,-1.126045739740424122e-02,-1.516576913812573389e-02,-1.591479640324069966e-02,-1.356156444903982954e-02,2.032852434482220610e-02,1.414433464820798007e-02,1.428403873729918588e-02,-2.819610313627691047e-04,1.256199208144090015e-02,6.222640090641061265e-03,-2.072782646131280868e-02,8.364359907074927353e-03,-1.974864128140850147e-02
-2.053051366973829631e-02,-1.511549439361179435e-02,7.035679608505264818e-03,1.509117862206611586e-02,-1.623099519932369103e-02,-3.960594170916152332e-03,3.105071314623358662e-03,-1.592264909112269672e-02,7.247442665865436347e-03,-1.846487953335139431e-02,8.048653619897219724e-03,-8.132098925240433679e-03,1.089337113187434196e-02,-1.180715764248463535e-02,8.434446792367818885e-03,8.942817675698587834e-03,-2.496847208340825883e-03,1.885387913530275905e-02,-1.941165039984488888e-02,1.150154582479793845e-02,7.854572171831462890e-03,-1.044132245332119249e-02,9.688622719780949286e-03,3.189156777832379951e-03,-1.855158549146085356e-02,-1.813912707348440401e-02,1.584658867481493830e-02,-2.660441958697823319e-03,-1.968518965596507964e-02,1.038794220117741224e-02,1.604946248365349964e-02,1.981873020767716334e-02,-2.164200655426351885e-02,6.433528924583093236e-03,-1.133917007875668084e-02,2.198389446593288984e-02,6.436439609271041133e-03,-1.255675156794310542e-02,2.254864930870918022e-02,1.173075437667057616e-02,-8.745047171299313860e-03,4.971514317436843966e-03,1.785187753606197773e-03,-1.343122455359266332e-02,2.465025327206457617e-02,-1.703844877847870715e-03,-1.603048360483198473e-02,-1.249978963283332467e-02,1.438272293968310403e-03,2.405208605797981222e-02,-1.056744780868453665e-02,7.703172515080570527e-03,-1.957379201319581555e-02,1.973500266608369056e-03,-1.236163690197049879e-02,6.179644403805003086e-03,-2.153740180401523749e-02,4.141603197532618512e-03,1.035678296386230088e-02,9.355715221238128853e-04,-2.221927404170586165e-02,-2.302424535614090370e-02,-1.698000299920831777e-02,-2.307666946720746473e-02,-2.221141842699916533e-02,2.752890546279062375e-03,-7.842880243824894293e-03,-6.339513340023580218e-03,1.608619060165669039e-03,1.386481678048002292e-02,-1.271595943439977720e-02,1.147388986101312985e-02,6.286129699878587702e-04,5.632346701495174329e-03,-8.843532409827822155e-03,-1.631670027370249118e-02,2.064440811536499137e-02,-2.172054944687578856e-02,-2.447119229299569293e-02,2.462055461548165675e-04,-5.336345817528904099e-03,-1.301106006822223653e-02,1.030174838639219027e-02,8.167366660807178630e-03,-4.725125745451882672e-03,-1.935993571495686627e-02,-1.292692617613481684e-02,1.808151581009625683e-02,-1.063468879312857475e-03,-1.322433690373015815e-02,-8.939145234463928211e-03,1.472943332310951842e-02,2.345496562736505350e-02,-1.542062570363576107e-02,1.131109027661796225e-02,1.502469399109200403e-02,-1.057001796810592455e-02,-1.561280347101065905e-02,1.796355545656435140e-02,-1.773274187653702330e-02
-2.214954995718813879e-02,1.150771563136892411e-02,-1.270127886293424650e-02,2.059752356832936920e-02,-3.681001325089640905e-04,-1.211496018300397409e-02,3.506642474235567835e-03,2.170973472966887530e-02,1.710274929628816457e-02,-1.280890198656612321e-02,9.567890351742076123e-04,1.907246185009793885e-02,1.794033536144967397e-02,-6.618825232499750411e-03,-6.181697420037358948e-03,-3.472358727126838816e-03,-1.556377915413415707e-03,2.315026881028297775e-02,-4.462280456264135198e-04,-2.403348634572222836e-02,-8.420459723340264352e-03,-9.880982763977945102e-03,9.785319527658299654e-03,1.626082073704313014e-02,-7.674021853629613664e-03,2.302970863908340715e-02,1.192911100304427756e-02,2.229959191723603074e-02,-1.364503339482638772e-02,-2.229209520980495948e-02,-1.290741906581139437e-02,2.011464997602994270e-02,1.111094496641315283e-04,1.159631094131240853e-02,-2.191778260429515582e-02,-2.465276322275784457e-02,-1.883648193332363233e-02,-2.245388527873459772e-02,-9.343988500807098169e-03,9.532868784779767110e-03,-5.314231901275632240e-03,-1.020768360767093132e-02,1.833490921533533977e-02,7.920848058163268771e-03,6.196417189078876758e-03,-1.552643068724310696e-02,-2.176720423890154792e-03,1.251106562181403302e-03,-2.295834293607675394e-02,-2.351667533161298437e-02,-1.748043099190765143e-02,2.450299373594393149e-02,1.475840317708953207e-02,-1.928477073302077354e-03,9.056740206146846744e-03,1.942325812871481192e-02,2.246514503837158862e-03,-1.699275663680022488e-02,3.680863962388762362e-03,-1.171714093687882367e-02,-2.408566835350893845e-02,5.416062554595902322e-03,5.165513758272383300e-04,2.427371480268005963e-02,1.537074396874887200e-02,-1.947019615088954256e-02,1.349974054127625438e-02,-1.861643367339914715e-02,-1.147983740612465962e-02,-1.154230045701877885e-02,1.050342772196991882e-02,2.287176130748730385e-02,-2.212986163799243733e-02,-6.261025149700698809e-03,1.469192690287232563e-03,-8.607149301488122364e-03,-6.722059423671512650e-03,1.019928352407590243e-02,-8.058754900155232909e-03,2.206433635780198632e-02,1.544456813976499351e-02,-1.088834355890869838e-03,1.792083019425166207e-02,-1.008357130683051016e-02,4.820865899323447876e-03,2.445281974270662947e-02,-1.761680607344816990e-02,1.619635902794373805e-02,-1.715632436974837138e-02,7.785618149360160750e-03,-2.002712643413369353e-02,-2.262348245286965528e-02,-9.161029507004373601e-03,-5.704874619016907580e-03,2.194771665842905686e-02,-1.837818985006054590e-02,-1.607481541552949200e-02,9.220018535298217174e-03,1.340438306643968597e-02,-1.361225187172038047e-02
1.688799115355604785e-02,-2.113600171330102737e-02,5.526196269302459385e-03,-1.842543614654796116e-02,-1.011270748527950090e-02,-5.485453814212141663e-03,2.213812579465121097e-02,-1.097170088736524468e-02,2.183375477425607281e-02,2.410500607726943217e-02,-1.756125815915829738e-02,-1.627796683506691280e-02,-1.571261385122584009e-02,-1.191795974030012729e-02,2.042602140813908410e-02,1.696780687789600783e-02,-1.463356717043074948e-02,1.318570124787624490e-02,-8.115669477793949205e-03,-2.519178418407087903e-04,-2.033016024280169184e-02,-5.200987763890718707e-03,-1.046014035818432567e-02,-1.229373264583006296e-02,-3.198233700664844265e-03,-1.038424852785655231e-02,3.130686614106218280e-03,9.369285607382437514e-03,-2.123108212503503275e-02,-6.060263356009521103e-03,-9.265853420479619115e-03,-3.872827237685121278e-03,1.305387695514757633e-02,-1.128548590961861854e-04,-1.714654350129560592e-02,-4.653988622436656432e-03,-1.556252725485066969e-02,1.375530483170180063e-02,1.298559752377217644e-02,-9.817344546209224535e-04,-1.529191169533251210e-04,-2.071334711189171118e-02,1.871689405525048928e-04,1.368750580813554718e-02,6.374258651330249551e-04,1.534055047329093389e-02,-1.940909287502402825e-02,-3.760840078519604550e-03,-1.859276619671624067e-02,2.283171997604261858e-02,-1.163140977464872244e-02,-1.247224069941399623e-02,-4.351820072250365580e-03,9.924037016456901950e-03,4.904883614924021931e-03,-5.252472448565937216e-03,1.068298229261637096e-02,2.361631567038714394e-02,-9.140447533535144345e-03,9.837338321412720382e-03,-1.195516329551557684e-02,-2.075663474403016684e-02,9.627313797208773144e-03,-2.523257636239487848e-03,7.932415673556490916e-04,2.443499211333271214e-03,9.155082009715230507e-03,2.023955443386526304e-03,2.316354128254137848e-02,-2.489591928824303260e-03,1.192586498189473522e-02,2.605265951332812278e-03,2.125700080672438680e-02,-1.316630751883145038e-02,1.734060307985200305e-02,3.931156570215867466e-03,4.371704750090027979e-04,-2.277481028082083830e-02,-2.408462886756933263e-02,8.777229055055232182e-03,1.745482506076006732e-02,-5.272558705717422106e-03,-4.813368772095987999e-03,6.494798082121830581e-03,1.139865306589876205e-02,-1.043440357094601798e-02,3.713839900150775128e-03,-1.794706071164317226e-02,-7.207162126722515758e-03,2.259557752144308526e-02,1.339763313484901297e-02,9.729576855919172106e-04,-1.390544341515249221e-02,1.750656587649724802e-02,1.149706480987891131e-03,1.278095376811518372e-02,-1.395108251045184752e-02,1.021336451974873402e-03,1.876773870179336209e-02,1.812515329416729964e-02
